Source,picture,Catalog#,Lizard_ID,Species,Sex,Status,Collection_Date,collector,Locality,Collection_Notes,Dissection_Notes,Country,Latitude,Longitude,State,elevation,County,spatial_accuracy,Study,georef_verif,SVL,insert_elbow,Tail,elbow_wrist,Tail Diam,wrist_3rd,HL,trunk,HW,Tail Circum,HL_ear_rostral,Mass_grams,
UTDWR,,273,UTDWR273,suspectum,,,6/13/1989,WOF 89 Count,,,,USA,37.01631738,-113.8843148,Utah,,Washington,,,,,,,,,,,,,,,,
UTDWR,,110,UTDWR110,suspectum,,,6/15/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-15 #7,,,USA,37.15085517,-113.6133807,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,111,UTDWR111,suspectum,,,6/16/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-14 #8a,,,USA,37.15124025,-113.6122681,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,112,UTDWR112,suspectum,,,6/16/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-18 #11,,,USA,37.15995995,-113.6132439,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,113,UTDWR113,suspectum,,,6/18/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-20 #5,,,USA,37.15888222,-113.6171476,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,235,UTDWR235,suspectum,,,6/18/1985,"Greylit- ""Beck. Results of Field Surveys 1984""","41, 16, 25, SESE",,,USA,37.09537683,-113.5872856,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,114,UTDWR114,suspectum,,,6/19/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-20 #6,,,USA,37.15961506,-113.6166099,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,115,UTDWR115,suspectum,,,6/19/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-18 #12,,,USA,37.15270341,-113.6113053,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,317,UTDWR317,suspectum,,,6/19/1995,DWR office observations,"Cell 59 City Creek ""trap Cave""",,,USA,37.14757126,-113.5865307,Utah,,Washington,1,,,,,,,,,,,,,,,
UTDWR,,395,UTDWR395,suspectum,,,6/22/2001,Snow Canyon State Park,Snow Canyon State Park; Zone 2 of RCDR,Near restroom at West Canyon,,USA,37.21181816,-113.6513803,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,116,UTDWR116,suspectum,,,6/23/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-20 #6,,,USA,37.15961506,-113.6166099,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,117,UTDWR117,suspectum,,,6/23/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-18 #13,,,USA,37.15529934,-113.608017,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,118,UTDWR118,suspectum,,,6/24/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-20 #7,,,USA,37.15960259,-113.6171724,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,119,UTDWR119,suspectum,,,6/24/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-18 #14,,,USA,37.15429639,-113.6085454,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,120,UTDWR120,suspectum,,,6/26/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-18 #14,,,USA,37.15429639,-113.6085454,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,121,UTDWR121,suspectum,,,6/27/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-18 #15,,,USA,37.15258796,-113.6083741,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,39,UTDWR39,suspectum,,,6/28/1976,Museum Record,DIXIE RED HILLS GOLF COURSE,,,USA,37.10402264,-113.5668775,Utah,,Washington,5,,,,,,,,,,,,,,,
UTDWR,,122,UTDWR122,suspectum,,,6/28/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-20 #7,,,USA,37.1592424,-113.61716,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,123,UTDWR123,suspectum,,,6/28/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-14 #8a,,,USA,37.15124025,-113.6122681,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,124,UTDWR124,suspectum,,,6/29/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-14 #8b,,,USA,37.15087508,-113.6124807,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,125,UTDWR125,suspectum,,,6/29/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-20 #8,,,USA,37.1579568,-113.6182416,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,126,UTDWR126,suspectum,,,6/29/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-18 #16,,,USA,37.15531921,-113.6071169,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,346,UTDWR346,suspectum,,,6/30/1998,DWRNA Projects RCDR Distance Sampling 1998,Red Cliffs,,,USA,37.21106851,-113.4048715,Utah,,Washington,5,,,,,,,,,,,,,,,
UTDWR,,319,UTDWR319,suspectum,,,07/00/1995,SNSP Records,Near 2nd to last pumphouse on W. Canyon Road,,,USA,37.22922251,-113.6592477,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,333,UTDWR333,suspectum,,,07/00/1997,SNSP Records,By 3rd to last pumphouse on W. Canyon Road,,,USA,37.22485605,-113.6570658,Utah,,Washington,3,,,,,,,,,,,,,,,
UTDWR,,30,UTDWR30,suspectum,,,7/1/1965,Museum Record,St. George,,,USA,37.11401739,-113.5755421,Utah,,Washington,10,,,,,,,,,,,,,,,
UTDWR,,49,UTDWR49,suspectum,,,7/1/1980,Museum Record,ST.GEORGE,,,USA,37.10402264,-113.5668775,Utah,,Washington,20,,,,,,,,,,,,,,,
UTDWR,,61,UTDWR61,suspectum,,,7/1/1982,"Greylit ""Beck. Results of 1984 Field Surveys""","T43S R14W, S27",,,USA,37.00984243,-113.4086272,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,127,UTDWR127,suspectum,,,7/1/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-18 #17,,,USA,37.15257553,-113.6089366,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,128,UTDWR128,suspectum,,,7/1/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",43S R16W S10,,,USA,37.05756421,-113.6305276,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,129,UTDWR129,suspectum,,,7/1/1983,"Greylit ""Beck. Results of 1984 Field Surveys""",Base of Bloomington Hill,,,USA,37.04092914,-113.6490641,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,130,UTDWR130,suspectum,,,7/1/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",T435 R17W S16,,,USA,37.0427049,-113.65025,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,131,UTDWR131,suspectum,,,7/3/1983,"Gretlit- ""The Natural History.... Gila Monster in Utah.""",PC-18 #17,,,USA,37.15257553,-113.6089366,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,132,UTDWR132,suspectum,,,7/7/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-14 #8b,,,USA,37.15087508,-113.6124807,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,133,UTDWR133,suspectum,,,7/8/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-14 #9,,,USA,37.14946417,-113.6110812,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,134,UTDWR134,suspectum,,,7/8/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-20 #9,,,USA,37.15689619,-113.6173042,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,135,UTDWR135,suspectum,,,7/10/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-14 #10,,,USA,37.15125021,-113.6118182,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,136,UTDWR136,suspectum,,,7/13/1983,"DWR office observations ""Dixie RA""",43 16W S10 SESE,,,USA,37.05756421,-113.6305276,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,137,UTDWR137,suspectum,,,7/13/1983,UDWR Wildlife Observation Form File,,,,USA,37.05146051,-113.6213221,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,138,UTDWR138,suspectum,,,7/14/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-14 #11,,,USA,37.15090245,-113.6112433,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,215,UTDWR215,suspectum,,,7/14/1984,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-18 #18,,,USA,37.15203027,-113.609143,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,216,UTDWR216,suspectum,,,7/20/1984,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-18 #18,,,USA,37.15203027,-113.609143,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,246,UTDWR246,suspectum,,,7/22/1986,UDWR Wildlife Observation Form File,,,,USA,37.17653583,-113.7483931,Utah,,Washington,,,,,,,,,,,,,,,,
UTDWR,,139,UTDWR139,suspectum,,,7/25/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-20 #9,,,USA,37.15689619,-113.6173042,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,140,UTDWR140,suspectum,,,7/27/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-20 #10,,,USA,37.15805932,-113.6176821,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,141,UTDWR141,suspectum,,,7/27/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-14 #11,,,USA,37.15090245,-113.6112433,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,142,UTDWR142,suspectum,,,7/27/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-18 #19,,,USA,37.15429639,-113.6085454,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,429,UTDWR429,suspectum,,,8/5/2003,Public observation,Telegraph Road,Crossing road,,USA,37.13016339,-113.482221,Utah,,Washington,3,,,,,,,,,,,,,,,
UTDWR,,62,UTDWR62,suspectum,,,8/10/1982,UDWR Wildlife Observation Report 1982,43S 14W S34,,,USA,37.00738916,-113.4051785,Utah,,Washington,3,,,,,,,,,,,,,,,
UTDWR,,236,UTDWR236,suspectum,,,8/11/1985,UDWR Wildlife Observation Form File,,,,USA,37.17034844,-113.6242998,Utah,,Washington,,,,,,,,,,,,,,,,
UTDWR,,143,UTDWR143,suspectum,,,8/20/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-20 #11,,,USA,37.15887972,-113.6172601,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,358,UTDWR358,suspectum,,,8/20/1999,SNSP Records,Snow Canyon Dr. - 1/2 mi. S. of SR-18,,,USA,37.22305143,-113.6411135,Utah,,Washington,3,,,,,,,,,,,,,,,
UTDWR,,359,UTDWR359,suspectum,,,8/20/1999,SNSP Records,1/2 mile south on SR-18,,,USA,37.21999851,-113.6325557,Utah,,Washington,5,,,,,,,,,,,,,,,
UTDWR,,144,UTDWR144,suspectum,,,8/21/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-14 #12,,,USA,37.15154522,-113.6107025,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,145,UTDWR145,suspectum,,,9/7/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-14 #12,,,USA,37.15154522,-113.6107025,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,146,UTDWR146,suspectum,,,9/8/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-14 #13,,,USA,37.15163527,-113.6107056,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,430,UTDWR430,suspectum,,,9/8/2003,Public observation: Curtis Reber's wife (Phone 673-3272,"1984 Eucalyptus Circle, Bloomington Hills",Observed by entrance of burrow; very deep burrow located under wood porch in backyard; resident extremely frightened of Gila monster,,USA,37.06976623,-113.5674087,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,147,UTDWR147,suspectum,,,9/9/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-14 #13,,,USA,37.15163527,-113.6107056,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,148,UTDWR148,suspectum,,,9/10/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-14 #14,,,USA,37.15253575,-113.6107366,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,149,UTDWR149,suspectum,,,9/21/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-20 #12,,,USA,37.16238159,-113.6178313,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,150,UTDWR150,suspectum,,,9/21/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-20 #11,,,USA,37.15887972,-113.6172601,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,151,UTDWR151,suspectum,,,9/28/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-20 #13,,,USA,37.15880463,-113.6165819,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,152,UTDWR152,suspectum,,,9/28/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC 20 #12,,,USA,37.16238159,-113.6178313,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,153,UTDWR153,suspectum,,,9/30/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-18 #19,,,USA,37.15429639,-113.6085454,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,154,UTDWR154,suspectum,,,10/2/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-18 #20,,,USA,37.15700777,-113.6081883,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,237,UTDWR237,suspectum,,,10/2/1985,"Greylit ""Beck. Results of 1984 Field Surveys""","42,16,3 SENE",,,USA,37.15915256,-113.6293169,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,238,UTDWR238,suspectum,,,10/2/1985,"DWR office observations ""Dixie RA""",42 16W S35 ENE,,,USA,37.16221922,-113.6251445,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,239,UTDWR239,suspectum,,,10/2/1985,"Greylit ""Beck. Resultsl of 1984 Field Surveys""","42,16,3 SENE",,,USA,37.15916181,-113.629306,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,240,UTDWR240,suspectum,,,10/2/1985,"DWR office observations ""Dixie RA""",42S R16W S35 ENE,,,USA,37.16221922,-113.6251445,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,155,UTDWR155,suspectum,,,10/8/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-18 #21,,,USA,37.15557197,-113.6079138,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,156,UTDWR156,suspectum,,,10/8/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-14 #14,,,USA,37.15253575,-113.6107366,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,157,UTDWR157,suspectum,,,10/9/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-14 #15,,,USA,37.15434666,-113.6103485,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,158,UTDWR158,suspectum,,,10/16/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-18 #22,,,USA,37.15612219,-113.6074823,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,159,UTDWR159,suspectum,,,10/23/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-14 #15,,,USA,37.15434666,-113.6103485,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,160,UTDWR160,suspectum,,,10/30/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-14 #16,,,USA,37.15217556,-113.6107242,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,161,UTDWR161,suspectum,,,11/6/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-18 #22,,,USA,37.15612219,-113.6074823,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,162,UTDWR162,suspectum,,,11/6/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-20 #14,,,USA,37.15867967,-113.6181539,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,241,UTDWR241,suspectum,,,11/9/1985,"DWR office observations ""Dixie RA""",43 16W S18,,,USA,37.13106194,-113.6882209,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,163,UTDWR163,suspectum,,,12/30/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-18 #23,,,USA,37.15628987,-113.608051,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,164,UTDWR164,suspectum,,,12/31/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-14 #17,,,USA,37.15184023,-113.6095868,Utah,,Washington,2,,,,,,,,,,,,,,,
UTDWR,,165,UTDWR165,suspectum,,,12/31/1983,"Greylit ""The Natural History and Present Status of the Gila Monster in Utah.""",PC-20 #15,,,USA,37.15885977,-113.6181601,Utah,,Washington,2,,,,,,,,,,,,,,,
MSB,MSB 72656.jpg,72656,MSB72656,suspectum,male,museum specimen,20-Sep-80,"Scholes, Robert T",2 mi E of The Bioresearch Ranch,,"testes; 5.4, 5.2",USA,31.72875,-108.97875,New Mexico,,Hidalgo,,,Yes,240,16.2,114,20.5,20.9,25.5,41.8,,40,,47.9,,
MSB,MSB 73351-b.jpg,73351,MSB73351,suspectum,male,museum specimen,9-Sep-07,"A Harrison, P Humphrey",Nicholas Canyon; DOR dirt road through thick grove of honey mesquite East of canyon mouth,,"testes; 9.8, 9.7",USA,32.6512,-108.838,New Mexico,,Grant,,,Yes,330,24.5,146,28.1,30.5,38,58.6,,57.1,,63.7,,
MSB,MSB 77881.jpg,77881,MSB77881,suspectum,male,museum specimen,1-Sep-63,Dunlap RK,Redrock,,"testes; 14.2, 17.9",USA,32.68551,-108.73834,New Mexico,1491,Grant,,,Yes,352,28.6,143,31,28.2,36.6,59.2,,58.2,,68.7,,
MSB,MSB 18022.jpg,18022,MSB18022,suspectum,male,museum specimen,21-Aug-67,Williamson MA,"NM Highway 80, 16.2 miles North Rodeo",,"testes; 9.2, 9.0",USA,32.05692,-109.00732,New Mexico,,Hidalgo,,,Yes,306,22.2,,26.1,25.7,32.1,53.1,,49.3,,60.8,,
,,,,suspectum,Male,,4/24/2021,"Cameron Rognan, B. Heyborne",Warner Valley,Temp: 70,,USA,37.005755,-113.429928,UT,,Washington,,,Yes,315,,151,,,,,,53,,,515,55
,,,,suspectum,Female,,4/24/2021,"Cameron Rognan, Jason Jones",Warner Valley 03,Temp: 75,,USA,37.009913,-113.429928,UT,,Washington,,,Yes,335,,154,,,,,,51,,,380,42
,,,,suspectum,Male,,6/10/2021,Cameron Rognan,1943 Cochise Dr.,Temp: 75,,USA,37.20394123,-113.7059899,UT,,Washington,,,Yes,327,,160,,,,,,54,,,650,90
,,,,suspectum,Unknown,,5/1/2020,"Cameron Rognan, B. Heyborne",St George,Captive Individual. 501 B23 Sample / Male?,,USA,,,UT,,Washington,,,Yes,345,,164,,,,,,58,,,1040,132
,,,,suspectum,Unknown,,5/1/2020,"Cameron Rognan, B. Heyborne",Elephant Arch - RCDR,Temp: 80 / Female? ,,USA,37.17365503,-113.5197027,UT,,Washington,,,Yes,290,,154,,,,,,50,,,630,70
,,,,suspectum,Unknown,,5/10/2020,"Cameron Rognan, B. Heyborne",East Mill Creek,Temp: 77 / Female? ,,USA,37.182998,-113.50605,UT,,Washington,,,Yes,296,,141,,,,,,37,,,410,59
,,,,suspectum,Unknown,,5/17/2020,"Cameron Rognan, B. Heyborne",Elephant Arch,Temp: 78,,USA,37.17646854,-113.4957854,UT,,Washington,,,Yes,210,,98,,,,,,28,,,188,9
,,,,suspectum,Unknown,,5/22/2020,B. Heyborne,Utah - Unk,Captive Individual - SUU / Male?,,USA,,,UT,,,,,Yes,357,,175,,,,,,62,,,1133,144
,,,,suspectum,Male,,5/10/2020,"Cameron Rognan, Bill Coral",Dino Cliffs,Temp: 70 / Body Temp: 77,,USA,37.94918,-113.301247,UT,,Washington,,,Yes,342,,153,,,,,,50,,,620,83
,,,,suspectum,Unknown,,5/17/2020,"Cameron Rognan, B. Heyborne",Elephant Arch,Temp: 80 / Male? ,,USA,37.17433963,-113.4971681,UT,,Washington,,,Yes,311,,156,,,,,,49,,,630,69
,,,,suspectum,Unknown,,5/22/2020,"Cameron Rognan, WH, Liam Heyborne, Coral Gardner",Warner Valley,Temp: 72 / Female? ,,USA,37.03754,-113.260371,UT,,Washington,,,Yes,262,,136,,,,,,42,,,235,32
SDSNH,,42681,,suspectum,Female,,,,,,Large fat tail / No eggs in oviduct,,,,,,,,,Yes,325,19.9,135,20.5,35.7,26.2,50.8,177,51.8,,59.2,,
SDSNH,,42974,,suspectum,Male,,,,,,RT: 17.7 / LT: 21.2,,,,,,,,,Yes,307,17.1,145,24.6,26.2,27.9,44.2,170,43.8,,53.6,,
SDSNH,,62315,,suspectum,Male,,,,,,Everted Hemipene / RT: 12.3 / LT: 20.2 / Smashed Head,,,,,,,,,Yes,300,21,157,26,30.4,32.3,47.6,185,54.1,,57.5,,
SDSNH,,19244,,suspectum,Male,,,,,,RT: 12.1 / 12.7,,,,,,,,,Yes,261,16.9,130,24,21.2,28.8,45.9,147,40.3,,50.5,,
SDSNH,,25599,,suspectum,Male,,,,,,RT: Not Vis / LT: 10.3,,,,,,,,,Yes,237,12.7,121,18.5,12.8,24.5,39.5,140,35.2,,44.6,,
SDSNH,,25861,,suspectum,Male,,,,,,RT: 11.0 / LT: 12.8,,,,,,,,,Yes,245,13.5,125,23,19,28.5,45.2,134,40.3,,50.7,,
SDSNH,,17596,,suspectum,Male,,,,,,RT: 3.3 / LT: 3.4,,,,,,,,,Yes,130,7.3,56,10.8,8.1,14.7,25,72,20.7,,28,,
SDSNH,,25862,,suspectum,Male,,,,,,RT: 8.3 / LT: 8.7,,,,,,,,,Yes,221,11.5,100,18.9,20.3,24.6,40.2,109,35.7,,45.7,,
SDSNH,,19401,,suspectum,Female,,,,,,No eggs in oviduct / Large fat reserve,,,,,,,,,Yes,275,19.2,135,22.3,28.8,26.3,43.2,160,44.9,,49.9,,
SDSNH,,42982,,suspectum,Unknown,,,,,,"Freakishly fat tail / Mutilated, internal organs removed / Likely longterm captive",,,,,,,,,Yes,,,,,,,,,,,,,
SDSNH,,11367,,suspectum,Unknown,,,,,,"Head only, lower body removed",,,,,,,,,Yes,,,,,,,,,,,,,
SDSNH,,40961,,suspectum,Unknown,,,,,,Internal organs removed,,,,,,,,,Yes,247,13.5,117,20.2,13.9,22.5,42.9,143,31.6,,45.5,,
SDSNH,,17124,,suspectum,Female,,,,,,"RT Oviduct w/ 2 eggs = 13.3, 11.4",,,,,,,,,Yes,259,18.5,120,19.6,20,27.4,45.9,146,39.9,,52.8,,
SDSNH,,29449,,suspectum,Unknown,,,,,,"Small individual, no obvious sex organs",,,,,,,,,Yes,132,8.5,56,9.2,7,14.6,29.5,72,18.4,,28.1,,
SDSNH,,27175,,suspectum,Male,,,,,,RT: 11.4 / LT: 9.5,,,,,,,,,Yes,232,18.37,113,21.22,24.53,25.11,45.01,131,41.48,,44.89,,
SDSNH,,63389,,suspectum,Female,,,,,,No eggs in oviduct,,,,,,,,,Yes,245,16.7,109,22.3,17.3,28.7,46.9,130,47.9,,49.7,,
SDSNH,,43602,,suspectum,Unknown,,,,,,Organs removed; unable to sex,,,,,,,,,Yes,259,,134,,,,,,,,,,
SDSNH,,40033,,suspectum,Male,,,,,,RT: 2.8 / LT: 2.1,,,,,,,,,Yes,130,11.1,55,13.7,8.8,18,27.5,74,19.7,,29.1,,
SDSNH,,48215,,suspectum,Male,,,,,,Hemipene everted / RT: 12.2 / LT: 10.1,,,,,,,,,Yes,298,19.5,139,23.1,30.6,33.5,53.3,142,50.1,,56.5,,
SDSNH,,18191,,suspectum,Male,,,,,,RT: 13.0 / LT: 18.0,,,,,,,,,Yes,222,16.9,123,23.1,25.3,31.2,48.1,115,41.8,,53.9,,
SDSNH,,57029,,suspectum,Unknown,,,,,,Unable to determine sex (Juvinile),,,,,,,,,Yes,118,9.8,56,11.9,10.3,15.6,24.8,75,17.4,,26.4,,
SDSNH,,40960,,suspectum,Female,,,,,,No eggs in oviducts / Most organs removed,,,,,,,,,Yes,263,16.8,129,21.4,29.3,30.1,49.1,120,46.7,,50.7,,
SDSNH,,32531,,suspectum,Female,,,,,,No eggs in oviducts,,,,,,,,,Yes,245,16.2,119,19,25.3,26.5,44.3,119,40.4,,50.4,,
SDSNH,,41166,,suspectum,Female,,,,,,No eggs in oviducts,,,,,,,,,Yes,270,18.8,161,20,28.3,30,49.3,148,42.1,,50.3,,
SDSNH,,46516,,suspectum,Unknown,,,,,,Juvinile / Unable to sex / Organs deteriorated,,,,,,,,,Yes,128,9.2,62,10.2,9,20.8,30.2,71,21.3,,31.5,,
SDSNH,,46515,,suspectum,Unknown,,,,,,Juvinile / Unable to sex / Organs deteriorated,,,,,,,,,Yes,114,6.8,50,10.8,7.3,16.7,30.1,62,19.5,,27.6,,
SDSNH,,32336,,suspectum,Unknown,,,,,,Organs removed; unable to sex,,,,,,,,,Yes,131,8.9,59,9.2,10.2,15.2,28.9,71,19.9,,28.3,,
SDSNH,,17875,,suspectum,Female,,,,,,"Eggs in oviduct / Right: 9.7, 8.6, 6.2 (3 Eggs) / Left: 12.8, 15.8, 11.7, 6.3, 5.6 (5 Eggs)",,,,,,,,,Yes,263,18.9,120,21.4,22.9,30.6,52.2,138,41.5,,50.3,,
SDSNH,,12151,,suspectum,Male,,,,,,RT: 7.4 / LT: 9.6,,,,,,,,,Yes,160,19.9,122,23.2,22.8,33.6,49.6,148,42.6,,53.9,,
SDSNH,,44058,,suspectum,Male,,,,,,RT: 6.5 / LT: 4.9 / Very shriveled testes,,,,,,,,,Yes,281,13.1,122,19.7,22.1,29.3,52.6,159,41.9,,53.4,,
SDSNH,,29227,,suspectum,Male,,,,,,RT: 5.1 / LT: 6.1 / (Juvinlie),,,,,,,,,Yes,126,8.24,52,9.1,8.5,11.5,28.1,59,19.7,,26.5,,
